solver,jobs,elapsed,value
GurobiSolver,14,1.0700000530050602e-06,
CombinatorialBnB,14,1.5299999631679384e-06,
GurobiSolver,14,1.964999910342158e-06,
CombinatorialBnB,14,1.269999984288006e-06,
GurobiSolver,14,1.0799999472510535e-06,
CombinatorialBnB,14,1.1089998679381097e-06,
GurobiSolver,14,1.0290000318491366e-06,
CombinatorialBnB,14,1.0690000635804608e-06,
GurobiSolver,14,1.2259999948582845e-06,
CombinatorialBnB,14,1.035999957821332e-06,
GurobiSolver,14,2.9739999263256323e-06,
CombinatorialBnB,14,1.1249999261053745e-06,
GurobiSolver,14,1.4830000054644188e-06,
CombinatorialBnB,14,1.2040000001434237e-06,
GurobiSolver,14,1.359999941996648e-06,
CombinatorialBnB,14,1.4679999367217533e-06,
GurobiSolver,14,2.5260001166316215e-06,
CombinatorialBnB,14,1.1720001111825695e-06,
GurobiSolver,14,1.4859999737382168e-06,
CombinatorialBnB,14,8.870001693139784e-07,
GurobiSolver,14,1.089000079446123e-06,
CombinatorialBnB,14,8.399999842367833e-07,
GurobiSolver,14,1.005000058285077e-06,
CombinatorialBnB,14,8.399999842367833e-07,
GurobiSolver,14,1.1530000847415067e-06,
CombinatorialBnB,14,8.060001164267305e-07,
GurobiSolver,14,1.03899992609513e-06,
CombinatorialBnB,14,9.589998626324814e-07,
GurobiSolver,14,1.1279998943791725e-06,
CombinatorialBnB,14,9.320001481682993e-07,
GurobiSolver,14,9.860000318440143e-07,
CombinatorialBnB,14,9.119999049289618e-07,
GurobiSolver,14,1.0639998890837887e-06,
CombinatorialBnB,14,8.540000635548495e-07,
GurobiSolver,14,1.2720001905108802e-06,
CombinatorialBnB,14,8.930001058615744e-07,
GurobiSolver,14,9.399998361914186e-07,
CombinatorialBnB,14,9.190000582748326e-07,
GurobiSolver,14,1.4519998785544885e-06,
CombinatorialBnB,14,8.160000106727239e-07,
GurobiSolver,14,1.044000100591802e-06,
CombinatorialBnB,14,1.1189999895577785e-06,
GurobiSolver,14,9.780001164472196e-07,
CombinatorialBnB,14,8.999998044600943e-07,
GurobiSolver,14,1.0880000900215236e-06,
CombinatorialBnB,14,8.969998361862963e-07,
GurobiSolver,14,1.2850000530306716e-06,
CombinatorialBnB,14,8.030001481529325e-07,
GurobiSolver,14,1.232000158779556e-06,
CombinatorialBnB,14,7.660000846954063e-07,
GurobiSolver,14,1.306999820371857e-06,
CombinatorialBnB,14,1.1029999313905137e-06,
GurobiSolver,14,9.759999102243455e-07,
CombinatorialBnB,14,9.660000159783522e-07,
GurobiSolver,14,1.0310000106983352e-06,
CombinatorialBnB,14,8.740000794205116e-07,
GurobiSolver,14,9.689999842521502e-07,
CombinatorialBnB,14,1.097999984267517e-06,
GurobiSolver,14,1.0520000159885967e-06,
CombinatorialBnB,14,7.579999419249361e-07,
GurobiSolver,14,1.0250000741507392e-06,
CombinatorialBnB,14,9.520001640339615e-07,
GurobiSolver,14,1.018000148178544e-06,
CombinatorialBnB,14,3.820000074483687e-06,
GurobiSolver,14,1.0272000054101227e-05,
CombinatorialBnB,14,1.4310001006379025e-06,
GurobiSolver,14,2.22499988922209e-06,
CombinatorialBnB,14,1.0399999155197293e-06,
GurobiSolver,14,1.2259999948582845e-06,
CombinatorialBnB,14,1.5539999367319979e-06,
GurobiSolver,14,1.824000037231599e-06,
CombinatorialBnB,14,9.290001798945013e-07,
GurobiSolver,14,2.220999931523693e-06,
CombinatorialBnB,14,1.2170000900368905e-06,
GurobiSolver,14,1.7070001376850996e-06,
CombinatorialBnB,14,1.6429999050160404e-06,
GurobiSolver,14,2.1949999791104347e-06,
CombinatorialBnB,14,1.393000047755777e-06,
GurobiSolver,14,1.728999905026285e-06,
CombinatorialBnB,14,9.570001111569582e-07,
GurobiSolver,14,1.8450000425218605e-06,
CombinatorialBnB,14,1.044999862642726e-06,
GurobiSolver,14,2.4599999051133636e-06,
CombinatorialBnB,14,1.0710000424296595e-06,
GurobiSolver,14,9.840000529948156e-07,
CombinatorialBnB,14,1.0339999789721332e-06,
GurobiSolver,14,1.0320000001229346e-06,
CombinatorialBnB,14,1.137000026574242e-06,
GurobiSolver,14,1.1070001164625864e-06,
CombinatorialBnB,14,1.6940000477916328e-06,
GurobiSolver,14,9.409998256160179e-07,
CombinatorialBnB,15,1.9970000266766874e-06,
GurobiSolver,15,2.781999910439481e-06,
CombinatorialBnB,15,1.0609999208099907e-06,
GurobiSolver,15,9.769998996489448e-07,
CombinatorialBnB,15,1.1180000001331791e-06,
GurobiSolver,15,1.157000042439904e-06,
CombinatorialBnB,15,1.0960000054183183e-06,
GurobiSolver,15,1.5759999314468587e-06,
CombinatorialBnB,15,9.020000106829684e-07,
GurobiSolver,15,1.03899992609513e-06,
CombinatorialBnB,15,7.860001005610684e-07,
GurobiSolver,15,1.0390001534688054e-06,
CombinatorialBnB,15,8.879999313649023e-07,
GurobiSolver,15,1.2179998520878144e-06,
CombinatorialBnB,15,9.379998573422199e-07,
GurobiSolver,15,1.1590000212891027e-06,
CombinatorialBnB,15,8.81000005392707e-07,
GurobiSolver,15,1.0320000001229346e-06,
CombinatorialBnB,15,7.520000053773401e-07,
GurobiSolver,15,9.049999789567664e-07,
CombinatorialBnB,15,9.240000053978292e-07,
GurobiSolver,15,1.1229999472561758e-06,
CombinatorialBnB,15,1.4230001852411078e-06,
GurobiSolver,15,1.5809998785698554e-06,
CombinatorialBnB,15,1.5959999473125208e-06,
GurobiSolver,15,1.3249998573883204e-06,
CombinatorialBnB,15,1.0320000001229346e-06,
GurobiSolver,15,1.2259999948582845e-06,
CombinatorialBnB,15,8.549998256057734e-07,
GurobiSolver,15,1.912000016091042e-06,
CombinatorialBnB,15,8.259999049187172e-07,
GurobiSolver,15,1.3330000001587905e-06,
CombinatorialBnB,15,9.030000001075678e-07,
GurobiSolver,15,2.046999952654005e-06,
CombinatorialBnB,15,1.3720000424655154e-06,
GurobiSolver,15,1.2209998203616124e-06,
CombinatorialBnB,15,1.1100000847363845e-06,
GurobiSolver,15,1.2149998838140164e-06,
CombinatorialBnB,15,9.829998361965409e-07,
GurobiSolver,15,1.5069999790284783e-06,
CombinatorialBnB,15,9.450000106880907e-07,
GurobiSolver,15,9.54999904934084e-07,
CombinatorialBnB,15,9.529999260848854e-07,
GurobiSolver,15,1.080000174624729e-06,
CombinatorialBnB,15,1.1090000953117851e-06,
GurobiSolver,15,9.57999873207882e-07,
CombinatorialBnB,15,8.760000582697103e-07,
GurobiSolver,15,9.870000212686136e-07,
CombinatorialBnB,15,8.940000952861737e-07,
GurobiSolver,15,9.679999948275508e-07,
CombinatorialBnB,15,9.380000847158954e-07,
GurobiSolver,15,9.030000001075678e-07,
CombinatorialBnB,15,8.81000005392707e-07,
GurobiSolver,15,9.180000688502332e-07,
CombinatorialBnB,15,9.390000741404947e-07,
GurobiSolver,15,1.568000016050064e-06,
CombinatorialBnB,15,1.7579998257133411e-06,
GurobiSolver,15,1.0759999895526562e-06,
CombinatorialBnB,15,8.670001534483163e-07,
GurobiSolver,15,1.2939999578520656e-06,
CombinatorialBnB,15,9.919999683916103e-07,
GurobiSolver,15,1.1079998785135103e-06,
CombinatorialBnB,15,1.45800004247576e-06,
GurobiSolver,15,1.6349999896192458e-06,
CombinatorialBnB,15,1.035999957821332e-06,
GurobiSolver,15,1.6849999155965634e-06,
CombinatorialBnB,15,1.2689999948634068e-06,
GurobiSolver,15,1.3379999472817872e-06,
CombinatorialBnB,15,1.13999999484804e-06,
GurobiSolver,15,1.1249999261053745e-06,
CombinatorialBnB,15,1.0610001481836662e-06,
GurobiSolver,15,1.2040000001434237e-06,
CombinatorialBnB,15,9.679999948275508e-07,
GurobiSolver,15,1.1270001323282486e-06,
CombinatorialBnB,15,2.796800004034594e-05,
GurobiSolver,15,1.1189999895577785e-06,
CombinatorialBnB,15,1.1390000054234406e-06,
GurobiSolver,15,9.509999472356867e-07,
CombinatorialBnB,15,8.92999878487899e-07,
GurobiSolver,15,1.1109998467873083e-06,
CombinatorialBnB,15,8.829999842419056e-07,
GurobiSolver,15,1.2989999049750622e-06,
CombinatorialBnB,15,8.439999419351807e-07,
GurobiSolver,15,8.350000371137867e-07,
CombinatorialBnB,15,9.63999809755478e-07,
GurobiSolver,15,2.314000084879808e-06,
CombinatorialBnB,15,1.2909999895782676e-06,
GurobiSolver,15,1.2200000583106885e-06,
CombinatorialBnB,15,8.659999366500415e-07,
GurobiSolver,15,1.24100006360095e-06,
CombinatorialBnB,15,1.3040000794717344e-06,
GurobiSolver,15,9.259999842470279e-07,
CombinatorialBnB,15,8.009999419300584e-07,
GurobiSolver,15,9.219997991749551e-07,
CombinatorialBnB,15,8.609999895270448e-07,
GurobiSolver,15,1.2789998891094e-06,
CombinatorialBnB,15,1.002000090011279e-06,
GurobiSolver,15,9.230000159732299e-07,
CombinatorialBnB,15,8.78000037118909e-07,
GurobiSolver,15,8.849999630911043e-07,
CombinatorialBnB,15,8.039999102038564e-07,
GurobiSolver,15,1.3860001217835816e-06,
CombinatorialBnB,15,8.95999846761697e-07,
GurobiSolver,15,9.4600000011269e-07,
CombinatorialBnB,15,8.469999102089787e-07,
GurobiSolver,15,1.0539999948377954e-06,
CombinatorialBnB,15,8.320000688399887e-07,
GurobiSolver,15,1.461000010749558e-06,
CombinatorialBnB,15,8.689999049238395e-07,
GurobiSolver,15,1.0750000001280569e-06,
CombinatorialBnB,15,1.5129999155760743e-06,
GurobiSolver,15,1.1899999208253575e-06,
CombinatorialBnB,15,1.5810001059435308e-06,
GurobiSolver,15,1.2000000424450263e-06,
CombinatorialBnB,15,1.3999999737279722e-06,
GurobiSolver,15,1.6480000795127125e-06,
CombinatorialBnB,15,9.840000529948156e-07,
GurobiSolver,15,1.1739998626580928e-06,
CombinatorialBnB,15,1.3800001852359856e-06,
GurobiSolver,15,1.269999984288006e-06,
CombinatorialBnB,15,1.2400000741763506e-06,
GurobiSolver,15,1.252999936696142e-06,
CombinatorialBnB,15,9.670000054029515e-07,
GurobiSolver,15,9.359998784930212e-07,
CombinatorialBnB,15,1.0399999155197293e-06,
GurobiSolver,15,1.1019999419659143e-06,
CombinatorialBnB,15,1.3100000160193304e-06,
GurobiSolver,15,1.2379998679534765e-06,
CombinatorialBnB,15,1.0100000054080738e-06,
GurobiSolver,15,1.1189999895577785e-06,
CombinatorialBnB,15,1.1360000371496426e-06,
GurobiSolver,15,9.800000952964183e-07,
CombinatorialBnB,15,9.109999155043624e-07,
GurobiSolver,15,1.038000164044206e-06,
CombinatorialBnB,15,8.829999842419056e-07,
GurobiSolver,15,1.002000090011279e-06,
CombinatorialBnB,15,9.4600000011269e-07,
GurobiSolver,15,1.064999878508388e-06,
CombinatorialBnB,15,2.570999868112267e-06,
GurobiSolver,15,2.274000053148484e-06,
CombinatorialBnB,15,1.6550000054849079e-06,
GurobiSolver,15,1.1590000212891027e-06,
CombinatorialBnB,15,1.0930000371445203e-06,
GurobiSolver,15,1.244000031874748e-06,
CombinatorialBnB,15,8.540000635548495e-07,
GurobiSolver,15,1.1770000583055662e-06,
CombinatorialBnB,15,1.2090001746400958e-06,
GurobiSolver,15,1.0400001428934047e-06,
CombinatorialBnB,15,8.560000424040481e-07,
GurobiSolver,15,1.0280000424245372e-06,
CombinatorialBnB,15,8.170000000973232e-07,
GurobiSolver,15,1.0999999631167157e-06,
CombinatorialBnB,15,7.600001481478103e-07,
GurobiSolver,15,1.1560000530153047e-06,
CombinatorialBnB,15,1.1170000107085798e-06,
GurobiSolver,15,9.800000952964183e-07,
CombinatorialBnB,15,1.4869999631628161e-06,
GurobiSolver,15,1.89200000022538e-06,
CombinatorialBnB,15,9.559998943586834e-07,
GurobiSolver,15,1.2030000107188243e-06,
CombinatorialBnB,15,9.82000074145617e-07,
GurobiSolver,15,1.238000095327152e-06,
CombinatorialBnB,15,8.110000635497272e-07,
GurobiSolver,15,1.202000021294225e-06,
CombinatorialBnB,15,1.092000047719921e-06,
GurobiSolver,15,1.0219998785032658e-06,
CombinatorialBnB,15,7.799999366397969e-07,
GurobiSolver,15,1.3549999948736513e-06,
CombinatorialBnB,15,1.663999910306302e-06,
GurobiSolver,15,1.4790000477660215e-06,
CombinatorialBnB,15,1.0080000265588751e-06,
GurobiSolver,15,1.5630000689270673e-06,
CombinatorialBnB,15,9.659997886046767e-07,
GurobiSolver,15,2.2510000690090237e-06,
CombinatorialBnB,15,1.0599999313853914e-06,
GurobiSolver,15,1.680999957898166e-06,
CombinatorialBnB,15,1.1940001058974303e-06,
GurobiSolver,15,1.2660000265896088e-06,
CombinatorialBnB,15,9.99000121737481e-07,
GurobiSolver,15,1.0170001587539446e-06,
CombinatorialBnB,15,1.531999942017137e-06,
GurobiSolver,15,8.819999948173063e-07,
CombinatorialBnB,15,8.130000423989259e-07,
GurobiSolver,15,1.1500001164677087e-06,
CombinatorialBnB,15,1.080000174624729e-06,
GurobiSolver,15,1.0799999472510535e-06,
CombinatorialBnB,15,2.6230000003124587e-06,
GurobiSolver,15,1.7899999420478707e-06,
CombinatorialBnB,15,1.880000127130188e-06,
GurobiSolver,15,1.018000148178544e-06,
CombinatorialBnB,15,1.1409999842726393e-06,
GurobiSolver,15,9.600000794307562e-07,
CombinatorialBnB,15,9.139998837781604e-07,
GurobiSolver,15,1.1899999208253575e-06,
CombinatorialBnB,15,8.939998679124983e-07,
GurobiSolver,15,1.0279998150508618e-06,
CombinatorialBnB,15,8.53999836181174e-07,
GurobiSolver,15,1.0030000794358784e-06,
CombinatorialBnB,15,9.210000371240312e-07,
GurobiSolver,15,1.9249998786108335e-06,
CombinatorialBnB,15,1.1330000688758446e-06,
GurobiSolver,15,1.461000010749558e-06,
CombinatorialBnB,15,1.5410000742122065e-06,
GurobiSolver,15,1.4489999102806905e-06,
CombinatorialBnB,15,9.82000074145617e-07,
GurobiSolver,15,1.410000095347641e-06,
CombinatorialBnB,15,1.5749999420222593e-06,
GurobiSolver,15,1.2430000424501486e-06,
CombinatorialBnB,15,9.610000688553555e-07,
GurobiSolver,15,1.2180000794614898e-06,
CombinatorialBnB,15,1.1090000953117851e-06,
GurobiSolver,15,2.232000042567961e-06,
CombinatorialBnB,15,1.2660000265896088e-06,
GurobiSolver,15,1.6960000266408315e-06,
CombinatorialBnB,15,1.6679998680046992e-06,
GurobiSolver,15,1.306000058320933e-06,
CombinatorialBnB,15,1.9660001271404326e-06,
GurobiSolver,15,1.2269999842828838e-06,
CombinatorialBnB,15,1.1319998520775698e-06,
GurobiSolver,15,1.1050001376133878e-06,
CombinatorialBnB,15,9.000000318337698e-07,
GurobiSolver,15,1.0220001058769412e-06,
CombinatorialBnB,15,7.969999842316611e-07,
GurobiSolver,15,1.3970000054541742e-06,
CombinatorialBnB,15,1.0789999578264542e-06,
GurobiSolver,15,1.2370001059025526e-06,
CombinatorialBnB,15,1.032999989547534e-06,
GurobiSolver,15,1.1110000741609838e-06,
CombinatorialBnB,15,1.2460000107239466e-06,
GurobiSolver,15,1.9030001112696482e-06,
CombinatorialBnB,15,1.005000058285077e-06,
GurobiSolver,15,1.3040000794717344e-06,
CombinatorialBnB,15,1.4370000371854985e-06,
GurobiSolver,15,9.240000053978292e-07,
CombinatorialBnB,15,1.0480000582901994e-06,
GurobiSolver,15,1.1879999419761589e-06,
CombinatorialBnB,15,1.1959998573729536e-06,
GurobiSolver,15,3.527999979269225e-06,
CombinatorialBnB,15,1.1700001323333709e-06,
GurobiSolver,15,1.1170000107085798e-06,
CombinatorialBnB,15,1.109999857362709e-06,
GurobiSolver,15,1.041999894368928e-06,
CombinatorialBnB,15,1.269999984288006e-06,
GurobiSolver,15,1.5299999631679384e-06,
CombinatorialBnB,15,1.0629998996591894e-06,
GurobiSolver,15,1.1590000212891027e-06,
CombinatorialBnB,15,8.499998784827767e-07,
GurobiSolver,15,9.989998943638057e-07,
CombinatorialBnB,15,8.310000794153893e-07,
GurobiSolver,15,1.6190001588256564e-06,
CombinatorialBnB,15,2.8819999897677917e-06,
GurobiSolver,15,1.2630000583158107e-06,
CombinatorialBnB,15,1.3080000371701317e-06,
GurobiSolver,15,1.2240000160090858e-06,
CombinatorialBnB,15,1.1199999789823778e-06,
GurobiSolver,15,1.2929999684274662e-06,
CombinatorialBnB,15,1.03899992609513e-06,
GurobiSolver,15,1.537999878564733e-06,
CombinatorialBnB,15,9.589998626324814e-07,
GurobiSolver,15,1.4250001640903065e-06,
CombinatorialBnB,15,9.410000529896934e-07,
GurobiSolver,15,1.106999889088911e-06,
CombinatorialBnB,15,9.220000265486306e-07,
GurobiSolver,15,1.0809999366756529e-06,
CombinatorialBnB,15,8.609999895270448e-07,
GurobiSolver,15,1.4859999737382168e-06,
CombinatorialBnB,15,1.0710000424296595e-06,
GurobiSolver,15,1.2180000794614898e-06,
CombinatorialBnB,15,1.6239998785749776e-06,
GurobiSolver,15,1.0069998097606003e-06,
CombinatorialBnB,15,9.069999578059651e-07,
GurobiSolver,15,1.1219999578315765e-06,
CombinatorialBnB,15,2.185999846915365e-06,
GurobiSolver,15,1.3070000477455324e-06,
CombinatorialBnB,15,1.0470000688656e-06,
GurobiSolver,15,1.6469998627144378e-06,
CombinatorialBnB,15,9.209998097503558e-07,
GurobiSolver,15,8.92999878487899e-07,
CombinatorialBnB,15,8.970000635599717e-07,
GurobiSolver,15,1.1019999419659143e-06,
CombinatorialBnB,15,1.053000005413196e-06,
GurobiSolver,15,9.279999630962266e-07,
CombinatorialBnB,15,9.99999883788405e-07,
GurobiSolver,15,2.8819999897677917e-06,
CombinatorialBnB,15,1.0929998097708449e-06,
GurobiSolver,15,1.607000058356789e-06,
CombinatorialBnB,15,1.0369999472459313e-06,
GurobiSolver,15,9.860000318440143e-07,
CombinatorialBnB,15,1.1670001640595729e-06,
GurobiSolver,15,9.780001164472196e-07,
CombinatorialBnB,15,8.530000741302501e-07,
GurobiSolver,15,1.0119999842572724e-06,
CombinatorialBnB,15,1.261000079466612e-06,
GurobiSolver,15,1.1730001006071689e-06,
CombinatorialBnB,15,1.2650000371650094e-06,
GurobiSolver,15,1.5219998203974683e-06,
CombinatorialBnB,15,1.0159999419556698e-06,
GurobiSolver,15,1.1180000001331791e-06,
CombinatorialBnB,15,1.0459998520673253e-06,
GurobiSolver,15,1.4099998679739656e-06,
CombinatorialBnB,15,8.829999842419056e-07,
GurobiSolver,15,1.1610000001383014e-06,
CombinatorialBnB,15,1.134000058300444e-06,
GurobiSolver,15,1.204999989568023e-06,
CombinatorialBnB,15,1.0819999261002522e-06,
GurobiSolver,15,1.1810000160039635e-06,
CombinatorialBnB,15,1.0669998573575867e-06,
GurobiSolver,15,9.349998890684219e-07,
CombinatorialBnB,15,9.6099984148168e-07,
GurobiSolver,15,1.0069998097606003e-06,
CombinatorialBnB,15,9.529999260848854e-07,
GurobiSolver,15,1.0599999313853914e-06,
CombinatorialBnB,15,1.404999920850969e-06,
GurobiSolver,15,1.2112999911551015e-05,
CombinatorialBnB,15,1.1219999578315765e-06,
GurobiSolver,15,1.2119999155402184e-06,
CombinatorialBnB,15,1.303000090047135e-06,
GurobiSolver,15,1.0420001217426034e-06,
CombinatorialBnB,15,8.970000635599717e-07,
GurobiSolver,15,1.0459998520673253e-06,
CombinatorialBnB,15,1.0010001005866798e-06,
GurobiSolver,15,1.3230001059127972e-06,
CombinatorialBnB,15,7.810001534380717e-07,
GurobiSolver,15,1.1180000001331791e-06,
CombinatorialBnB,15,9.37000095291296e-07,
GurobiSolver,15,1.0459998520673253e-06,
CombinatorialBnB,15,1.3770002169621876e-06,
GurobiSolver,15,1.1829999948531622e-06,
CombinatorialBnB,15,1.5599998732795939e-06,
GurobiSolver,15,1.5619998521287926e-06,
CombinatorialBnB,15,1.0960000054183183e-06,
GurobiSolver,15,1.106999889088911e-06,
CombinatorialBnB,15,1.320999899689923e-06,
GurobiSolver,15,2.282000195918954e-06,
CombinatorialBnB,15,1.297999915550463e-06,
GurobiSolver,15,1.0189999102294678e-06,
CombinatorialBnB,15,1.103999920815113e-06,
GurobiSolver,15,1.0230000953015406e-06,
CombinatorialBnB,15,9.570001111569582e-07,
GurobiSolver,15,1.0910000582953217e-06,
CombinatorialBnB,15,8.38999994812184e-07,
GurobiSolver,15,1.2950001746503403e-06,
CombinatorialBnB,15,9.170000794256339e-07,
GurobiSolver,15,9.989998943638057e-07,
CombinatorialBnB,15,1.1780000477301655e-06,
GurobiSolver,15,1.934000010805903e-06,
CombinatorialBnB,15,9.249999948224286e-07,
GurobiSolver,15,9.48999968386488e-07,
CombinatorialBnB,15,1.0030000794358784e-06,
GurobiSolver,15,2.3909999526949832e-06,
CombinatorialBnB,15,1.0320000001229346e-06,
GurobiSolver,15,1.0390001534688054e-06,
CombinatorialBnB,15,1.309000026594731e-06,
GurobiSolver,15,9.48999968386488e-07,
CombinatorialBnB,15,8.38999994812184e-07,
GurobiSolver,15,1.1199999789823778e-06,
CombinatorialBnB,15,9.339998996438226e-07,
GurobiSolver,15,1.4180000107444357e-06,
CombinatorialBnB,15,8.399999842367833e-07,
GurobiSolver,15,9.99999883788405e-07,
CombinatorialBnB,15,9.539999155094847e-07,
GurobiSolver,15,8.640001851745183e-07,
CombinatorialBnB,15,1.018000148178544e-06,
GurobiSolver,15,1.2430000424501486e-06,
CombinatorialBnB,15,1.827000005505397e-06,
GurobiSolver,15,1.3260000741865952e-06,
CombinatorialBnB,15,9.559998943586834e-07,
GurobiSolver,15,2.924999989772914e-06,
CombinatorialBnB,15,1.0880000900215236e-06,
GurobiSolver,15,1.5549999261565972e-06,
CombinatorialBnB,15,1.1440001799201127e-06,
GurobiSolver,15,1.1050001376133878e-06,
CombinatorialBnB,15,1.0140001904801466e-06,
GurobiSolver,15,2.521000169508625e-06,
CombinatorialBnB,15,1.0090000159834744e-06,
GurobiSolver,15,1.1780000477301655e-06,
CombinatorialBnB,15,8.409999736613827e-07,
GurobiSolver,15,9.030000001075678e-07,
CombinatorialBnB,15,1.4770000689168228e-06,
GurobiSolver,15,1.9460001112747705e-06,
CombinatorialBnB,15,1.68999986271956e-06,
GurobiSolver,15,1.2820000847568735e-06,
CombinatorialBnB,15,1.4390000160346972e-06,
GurobiSolver,15,1.0349999683967326e-06,
CombinatorialBnB,15,1.0379999366705306e-06,
GurobiSolver,15,1.2339999102550792e-06,
CombinatorialBnB,15,8.209999577957205e-07,
GurobiSolver,15,1.2040000001434237e-06,
CombinatorialBnB,15,1.1050001376133878e-06,
GurobiSolver,15,1.829999973779195e-06,
CombinatorialBnB,15,9.499999578110874e-07,
GurobiSolver,15,1.2739999419864034e-06,
CombinatorialBnB,15,9.369998679176206e-07,
GurobiSolver,15,1.021000116452342e-06,
CombinatorialBnB,15,1.2539999261207413e-06,
GurobiSolver,15,1.3639998996950453e-06,
CombinatorialBnB,15,9.059999683813658e-07,
GurobiSolver,15,9.300001693191007e-07,
CombinatorialBnB,15,7.339999683608767e-07,
GurobiSolver,15,1.5159998838498723e-06,
CombinatorialBnB,15,1.5299999631679384e-06,
